prefix,sim_day_index,sim_year,julian,legacy_frdp_mm,open_proxy_frdp_mm,legacy_wat_frozwt_mm,open_wat_frozwt_mm
p16,1062,3,332,0.0,138.33333333333337,0.0,21.441666666666674
p16,1063,3,333,0.0,176.66666666666666,0.0,27.38333333333334
p16,1064,3,334,0.0,195.0,0.0,30.225000000000005
p16,1065,3,335,0.0,195.0,0.0,30.225000000000005
p16,1066,3,336,0.0,195.0,0.0,30.225000000000005
p16,1067,3,337,0.0,195.0,0.0,30.225000000000005
p16,1068,3,338,0.0,195.0,0.0,30.225000000000005
p16,1069,3,339,0.0,200.0,0.0,31.000000000000007
p16,1070,3,340,5.0,200.0,0.0,31.000000000000007
p16,1071,3,341,0.0,200.0,0.0,31.000000000000007
p16,1072,3,342,5.0,200.0,0.0,31.000000000000007
p16,1073,3,343,5.0,200.0,0.0,31.000000000000007
p16,1074,3,344,0.0,200.0,0.0,31.000000000000007
p16,1075,3,345,0.0,200.0,0.0,31.000000000000007
p16,1076,3,346,5.0,200.0,0.0,31.000000000000007
p16,1077,3,347,0.0,200.0,0.0,31.000000000000007
p16,1078,3,348,0.0,200.0,0.0,31.000000000000007
p16,1079,3,349,0.0,200.0,0.0,31.000000000000007
p16,1080,3,350,0.0,200.0,0.0,31.000000000000007
p16,1081,3,351,0.0,200.0,0.0,31.000000000000007
p16,1082,3,352,0.0,200.0,0.0,31.000000000000007
p16,1083,3,353,5.0,200.0,0.0,31.000000000000007
p16,1084,3,354,5.0,200.0,0.01,31.000000000000007
p16,1085,3,355,5.0,200.0,0.4,31.000000000000007
p16,1086,3,356,5.0,200.0,0.26,31.000000000000007
p16,1087,3,357,5.0,200.0,0.0,31.000000000000007
p16,1088,3,358,5.0,200.0,0.55,31.000000000000007
p16,1089,3,359,5.0,200.0,1.26,31.000000000000007
p16,1090,3,360,8.0,200.0,1.81,31.000000000000007
p16,1091,3,361,11.3,200.0,2.78,31.000000000000007
p16,1092,3,362,13.0,200.0,3.03,31.000000000000007
p16,1093,3,363,15.5,200.0,3.5,31.000000000000007
p16,1094,3,364,17.6,200.0,3.9,31.000000000000007
p16,1095,3,365,18.9,200.0,4.18,31.000000000000007
p16,1096,3,366,21.8,200.0,5.15,31.000000000000007
p16,1097,4,1,28.3,200.0,6.59,31.000000000000007
p16,1098,4,2,30.0,200.0,7.32,31.000000000000007
p16,1099,4,3,31.4,200.0,7.49,31.000000000000007
p16,1100,4,4,35.1,200.0,8.28,31.000000000000007
p16,1101,4,5,40.0,200.0,9.61,31.000000000000007
p16,1102,4,6,45.8,200.0,10.93,31.000000000000007
p16,1103,4,7,51.1,200.0,12.39,31.000000000000007
p16,1104,4,8,57.1,200.0,13.76,31.000000000000007
p16,1105,4,9,60.0,200.0,14.88,31.000000000000007
p16,1106,4,10,64.7,200.0,15.75,31.000000000000007
p16,1107,4,11,68.5,200.0,16.55,31.000000000000007
p16,1108,4,12,70.0,200.0,17.0,31.000000000000007
p16,1109,4,13,70.0,200.0,17.27,31.000000000000007
p16,1110,4,14,72.2,200.0,17.6,31.000000000000007
p16,1111,4,15,75.3,200.0,18.17,31.000000000000007
p16,1112,4,16,78.2,200.0,18.66,31.000000000000007
p16,1113,4,17,81.9,200.0,19.64,31.000000000000007
p16,1114,4,18,85.3,200.0,20.38,31.000000000000007
p16,1115,4,19,88.3,200.0,20.98,31.000000000000007
p16,1116,4,20,90.0,200.0,21.51,31.000000000000007
p16,1117,4,21,90.0,200.0,21.64,31.000000000000007
p16,1118,4,22,91.9,200.0,21.92,31.000000000000007
p16,1119,4,23,93.4,200.0,22.1,31.000000000000007
p16,1120,4,24,98.4,200.0,22.69,31.000000000000007
p16,1121,4,25,101.5,200.0,23.51,31.000000000000007
p16,1122,4,26,102.8,200.0,23.82,31.000000000000007
p16,1123,4,27,104.5,200.0,24.2,31.000000000000007
p16,1124,4,28,107.0,200.0,24.76,31.000000000000007
p16,1125,4,29,110.0,200.0,25.78,31.000000000000007
p16,1126,4,30,112.4,200.0,26.28,31.000000000000007
p16,1127,4,31,113.3,200.0,26.52,31.000000000000007
p16,1128,4,32,114.8,200.0,26.9,31.000000000000007
p16,1129,4,33,116.1,200.0,27.24,31.000000000000007
p16,1130,4,34,117.2,200.0,27.51,31.000000000000007
p16,1131,4,35,118.6,200.0,27.89,31.000000000000007
p16,1132,4,36,120.0,200.0,28.46,31.000000000000007
p16,1133,4,37,121.0,200.0,28.77,31.000000000000007
p16,1134,4,38,122.2,200.0,29.1,31.000000000000007
p16,1135,4,39,123.6,200.0,29.48,31.000000000000007
p16,1136,4,40,124.3,200.0,29.68,31.000000000000007
p16,1137,4,41,124.9,200.0,29.87,31.000000000000007
p16,1138,4,42,125.8,200.0,30.12,31.000000000000007
p16,1139,4,43,126.8,200.0,30.43,31.000000000000007
p16,1140,4,44,127.8,200.0,30.73,31.000000000000007
p16,1141,4,45,130.0,200.0,31.54,31.000000000000007
p16,1142,4,46,132.0,200.0,32.15,31.000000000000007
p16,1143,4,47,134.6,200.0,32.88,31.000000000000007
p16,1144,4,48,138.3,200.0,33.94,31.000000000000007
p16,1145,4,49,141.7,200.0,35.12,31.000000000000007
p16,1146,4,50,144.2,200.0,35.83,31.000000000000007
p16,1147,4,51,145.6,200.0,36.22,31.000000000000007
p16,1148,4,52,146.4,200.0,36.44,31.000000000000007
p16,1149,4,53,147.9,200.0,36.87,31.000000000000007
p16,1150,4,54,150.0,200.0,37.9,31.000000000000007
p16,1151,4,55,154.0,200.0,38.78,31.000000000000007
p16,1152,4,56,156.1,200.0,39.38,31.000000000000007
p16,1153,4,57,158.6,200.0,40.08,31.000000000000007
p16,1154,4,58,160.0,200.0,40.78,31.000000000000007
p16,1155,4,59,161.9,200.0,41.24,31.000000000000007
p16,1156,4,60,163.2,200.0,41.61,31.000000000000007
p16,1157,4,61,164.2,200.0,41.88,31.000000000000007
p16,1158,4,62,164.9,200.0,42.07,31.000000000000007
p16,1159,4,63,165.5,200.0,42.25,31.000000000000007
p16,1160,4,64,166.4,200.0,42.51,31.000000000000007
p16,1161,4,65,167.3,200.0,42.76,31.000000000000007
p16,1162,4,66,167.9,200.0,42.92,31.000000000000007
p16,1163,4,67,168.1,200.0,42.97,31.000000000000007
p16,1164,4,68,168.4,200.0,43.06,31.000000000000007
p16,1165,4,69,168.7,200.0,43.16,31.000000000000007
p16,1166,4,70,170.0,200.0,43.69,31.000000000000007
p16,1167,4,71,170.0,200.0,44.01,31.000000000000007
p16,1168,4,72,172.8,200.0,44.54,31.000000000000007
p16,1169,4,73,174.7,200.0,45.09,31.000000000000007
p16,1170,4,74,175.7,200.0,45.37,31.000000000000007
p16,1171,4,75,176.3,200.0,45.55,31.000000000000007
p16,1172,4,76,178.1,200.0,46.05,31.000000000000007
p16,1173,4,77,180.0,200.0,46.78,31.000000000000007
p16,1174,4,78,180.0,200.0,46.9,31.000000000000007
p16,1175,4,79,180.0,200.0,47.05,31.000000000000007
p16,1176,4,80,181.3,200.0,47.2,31.000000000000007
p16,1177,4,81,181.6,200.0,47.28,31.000000000000007
p16,1178,4,82,181.9,200.0,47.35,31.000000000000007
p16,1179,4,83,182.3,200.0,47.47,31.000000000000007
p16,1180,4,84,182.9,200.0,47.64,31.000000000000007
p16,1181,4,85,183.5,200.0,47.82,31.000000000000007
p16,1182,4,86,184.0,200.0,47.98,31.000000000000007
p16,1183,4,87,184.5,200.0,48.15,31.000000000000007
p16,1184,4,88,184.6,0.0,44.86,0.0
p16,1185,4,89,184.6,0.0,42.13,0.0
p16,1186,4,90,184.6,0.0,41.07,0.0
p16,1187,4,91,184.6,83.33333333333334,40.92,12.91666666666667
p16,1188,4,92,184.6,83.33333333333334,39.97,12.91666666666667
p16,1189,4,93,184.6,83.33333333333334,37.5,12.91666666666667
p16,1190,4,94,184.6,83.33333333333334,34.84,12.91666666666667
p16,1191,4,95,184.6,83.33333333333334,32.25,12.91666666666667
p16,1192,4,96,184.6,83.33333333333334,28.65,12.91666666666667
p16,1193,4,97,180.0,0.0,25.92,0.0
p16,1194,4,98,180.0,0.0,22.32,0.0
p16,1195,4,99,180.0,0.0,18.65,0.0
p16,1196,4,100,180.0,0.0,13.96,0.0
p16,1197,4,101,180.0,0.0,11.66,0.0
p16,1198,4,102,175.6,0.0,8.22,0.0
p16,1199,4,103,170.0,0.0,5.3,0.0
p16,1200,4,104,170.0,0.0,3.16,0.0
p16,1201,4,105,170.0,0.0,2.25,0.0
p16,1202,4,106,160.0,0.0,0.0,0.0
p16,1203,4,107,0.0,0.0,0.0,0.0
p16,1205,4,109,0.0,0.0,0.0,0.0
p16,1206,4,110,5.0,0.0,0.0,0.0
p16,1207,4,111,0.0,0.0,0.0,0.0
p16,1208,4,112,0.0,0.0,0.0,0.0
p16,1212,4,116,0.0,0.0,0.0,0.0
p16,1369,4,273,0.0,0.0,0.0,0.0
p16,1371,4,275,5.0,0.0,0.0,0.0
p16,1374,4,278,0.0,0.0,0.0,0.0
p16,1378,4,282,8.4,0.0,0.0,0.0
p16,1379,4,283,7.2,0.0,0.0,0.0
p16,1380,4,284,5.0,0.0,0.0,0.0
p16,1381,4,285,5.0,0.0,0.0,0.0
p16,1382,4,286,5.0,0.0,0.0,0.0
p16,1390,4,294,0.0,0.0,0.0,0.0
p16,1391,4,295,5.0,0.0,0.0,0.0
p16,1396,4,300,0.0,0.0,0.0,0.0
p16,1397,4,301,0.0,0.0,0.0,0.0
p16,1398,4,302,5.0,36.66666666666667,0.0,5.683333333333335
p16,1399,4,303,5.0,63.333333333333336,0.0,9.81666666666667
p16,1400,4,304,8.6,101.66666666666667,0.23,15.758333333333336
p16,1401,4,305,24.4,101.66666666666667,0.05,15.758333333333336
p16,1402,4,306,5.0,101.66666666666667,0.0,15.758333333333336
p16,1403,4,307,5.0,101.66666666666667,0.0,15.758333333333336
p16,1405,4,309,25.9,28.33333333333332,1.2,4.391666666666665
p16,1406,4,310,26.0,175.00000000000003,3.81,27.125000000000007
p16,1407,4,311,37.1,175.00000000000003,3.18,27.125000000000007
p16,1408,4,312,25.9,175.00000000000003,0.46,27.125000000000007
p16,1409,4,313,5.4,175.00000000000003,0.0,27.125000000000007
p16,1410,4,314,16.4,175.00000000000003,0.04,27.125000000000007
p16,1411,4,315,10.0,175.00000000000003,0.0,27.125000000000007
p16,1412,4,316,11.6,175.00000000000003,0.0,27.125000000000007
p16,1413,4,317,0.0,175.00000000000003,0.0,27.125000000000007
p16,1414,4,318,5.0,175.00000000000003,0.0,27.125000000000007
p16,1415,4,319,10.0,175.00000000000003,0.0,27.125000000000007
p16,1416,4,320,10.0,175.00000000000003,0.0,27.125000000000007
p16,1417,4,321,21.9,175.00000000000003,2.65,27.125000000000007
p16,1418,4,322,21.2,175.00000000000003,0.0,27.125000000000007
p16,1419,4,323,17.5,175.00000000000003,0.46,27.125000000000007
p16,1420,4,324,13.7,175.00000000000003,0.0,27.125000000000007
p16,1421,4,325,10.0,175.00000000000003,0.0,27.125000000000007
p16,1422,4,326,20.0,175.00000000000003,0.06,27.125000000000007
p16,1423,4,327,10.0,175.00000000000003,0.0,27.125000000000007
p16,1424,4,328,5.0,175.00000000000003,0.0,27.125000000000007
p16,1425,4,329,0.0,175.00000000000003,0.0,27.125000000000007
p16,1426,4,330,0.0,200.0,0.0,31.000000000000007
p16,1427,4,331,0.0,200.0,0.0,31.000000000000007
p16,1428,4,332,0.0,200.0,0.0,31.000000000000007
p16,1429,4,333,0.0,200.0,0.0,31.000000000000007
p16,1430,4,334,0.0,200.0,0.0,31.000000000000007
p16,1431,4,335,0.0,200.0,0.0,31.000000000000007
p16,1432,4,336,0.0,200.0,0.0,31.000000000000007
p16,1433,4,337,0.0,200.0,0.0,31.000000000000007
p16,1434,4,338,0.0,200.0,0.0,31.000000000000007
p16,1435,4,339,0.0,200.0,0.0,31.000000000000007
p16,1436,4,340,0.0,200.0,0.0,31.000000000000007
p16,1437,4,341,0.0,200.0,0.0,31.000000000000007
p16,1438,4,342,5.0,200.0,0.0,31.000000000000007
p16,1439,4,343,0.0,200.0,0.0,31.000000000000007
p16,1440,4,344,5.0,200.0,0.0,31.000000000000007
p16,1441,4,345,5.0,200.0,0.08,31.000000000000007
p16,1442,4,346,5.0,200.0,0.0,31.000000000000007
p16,1443,4,347,0.0,200.0,0.0,31.000000000000007
p16,1444,4,348,0.0,200.0,0.0,31.000000000000007
p16,1445,4,349,0.0,200.0,0.0,31.000000000000007
p16,1446,4,350,0.0,200.0,0.0,31.000000000000007
p16,1447,4,351,0.0,200.0,0.0,31.000000000000007
p16,1448,4,352,0.0,200.0,0.0,31.000000000000007
p16,1449,4,353,0.0,200.0,0.0,31.000000000000007
p16,1450,4,354,5.0,200.0,0.0,31.000000000000007
p16,1451,4,355,5.0,200.0,0.14,31.000000000000007
p16,1452,4,356,5.0,200.0,0.42,31.000000000000007
p16,1453,4,357,5.0,200.0,0.42,31.000000000000007
p16,1454,4,358,5.0,200.0,0.42,31.000000000000007
p16,1455,4,359,12.6,200.0,2.41,31.000000000000007
p16,1456,4,360,26.6,200.0,5.1,31.000000000000007
p16,1457,4,361,44.2,200.0,9.02,31.000000000000007
p16,1458,4,362,61.1,200.0,12.88,31.000000000000007
p16,1459,4,363,75.1,200.0,15.95,31.000000000000007
p16,1460,4,364,84.2,200.0,18.1,31.000000000000007
p16,1461,4,365,90.0,200.0,19.24,31.000000000000007
p16,1462,5,1,95.8,200.0,20.63,31.000000000000007
p16,1463,5,2,101.0,200.0,21.74,31.000000000000007
p16,1464,5,3,108.1,200.0,23.38,31.000000000000007
p16,1465,5,4,114.9,200.0,25.33,31.000000000000007
p16,1466,5,5,121.7,200.0,27.23,31.000000000000007
p16,1467,5,6,126.9,200.0,28.51,31.000000000000007
p16,1468,5,7,136.4,200.0,31.14,31.000000000000007
p16,1469,5,8,145.7,200.0,33.76,31.000000000000007
p16,1470,5,9,154.3,200.0,36.19,31.000000000000007
p16,1471,5,10,157.6,200.0,37.03,31.000000000000007
p16,1472,5,11,165.0,200.0,39.19,31.000000000000007
p16,1473,5,12,170.0,200.0,40.98,31.000000000000007
p16,1474,5,13,180.0,200.0,43.71,31.000000000000007
p16,1475,5,14,193.5,200.0,47.42,31.000000000000007
p16,1476,5,15,208.4,200.0,51.7,31.000000000000007
p16,1477,5,16,218.0,200.0,54.35,31.000000000000007
p16,1478,5,17,226.1,200.0,56.87,31.000000000000007
p16,1479,5,18,237.0,200.0,59.9,31.000000000000007
p16,1480,5,19,246.3,200.0,62.78,31.000000000000007
p16,1481,5,20,256.3,200.0,65.58,31.000000000000007
p16,1482,5,21,262.9,200.0,67.65,31.000000000000007
p16,1483,5,22,268.1,200.0,69.12,31.000000000000007
p16,1484,5,23,272.2,200.0,70.29,31.000000000000007
p16,1485,5,24,276.9,200.0,71.61,31.000000000000007
p16,1486,5,25,280.0,200.0,72.89,31.000000000000007
p16,1487,5,26,284.6,200.0,74.03,31.000000000000007
p16,1488,5,27,287.2,200.0,74.78,31.000000000000007
p16,1489,5,28,289.6,200.0,75.49,31.000000000000007
p16,1490,5,29,293.1,200.0,76.48,31.000000000000007
p16,1491,5,30,300.0,200.0,78.46,31.000000000000007
p16,1492,5,31,304.9,200.0,80.13,31.000000000000007
p16,1493,5,32,308.8,200.0,81.24,31.000000000000007
p16,1494,5,33,312.4,200.0,82.28,31.000000000000007
p16,1495,5,34,317.0,200.0,83.6,31.000000000000007
p16,1496,5,35,321.9,200.0,85.23,31.000000000000007
p16,1497,5,36,325.8,200.0,86.37,31.000000000000007
p16,1498,5,37,329.8,200.0,87.53,31.000000000000007
p16,1499,5,38,335.3,200.0,89.15,31.000000000000007
p16,1500,5,39,340.0,200.0,90.97,31.000000000000007
p16,1501,5,40,346.3,200.0,92.59,31.000000000000007
p16,1502,5,41,351.4,200.0,94.07,31.000000000000007
p16,1503,5,42,355.1,200.0,95.16,31.000000000000007
p16,1504,5,43,357.8,200.0,95.95,31.000000000000007
p16,1505,5,44,361.6,200.0,97.27,31.000000000000007
p16,1506,5,45,364.0,200.0,97.98,31.000000000000007
p16,1507,5,46,366.5,200.0,98.72,31.000000000000007
p16,1508,5,47,368.6,200.0,99.34,31.000000000000007
p16,1509,5,48,370.6,200.0,99.91,31.000000000000007
p16,1510,5,49,371.4,200.0,100.13,31.000000000000007
p16,1511,5,50,371.7,200.0,100.24,31.000000000000007
p16,1512,5,51,375.1,200.0,101.22,31.000000000000007
p16,1513,5,52,380.0,200.0,102.67,31.000000000000007
p16,1514,5,53,382.2,200.0,103.52,31.000000000000007
p16,1515,5,54,384.6,200.0,104.25,31.000000000000007
p16,1516,5,55,387.8,200.0,105.17,31.000000000000007
p16,1517,5,56,390.0,200.0,105.83,31.000000000000007
p16,1518,5,57,393.9,200.0,106.98,31.000000000000007
p16,1519,5,58,396.5,200.0,107.76,31.000000000000007
p16,1520,5,59,398.1,200.0,108.22,31.000000000000007
p16,1521,5,60,400.0,200.0,109.11,31.000000000000007
p16,1522,5,61,402.4,200.0,109.69,31.000000000000007
p16,1523,5,62,403.6,200.0,110.04,31.000000000000007
p16,1524,5,63,404.3,200.0,110.27,31.000000000000007
p16,1525,5,64,404.6,200.0,110.36,31.000000000000007
p16,1526,5,65,405.4,200.0,110.58,31.000000000000007
p16,1527,5,66,407.4,200.0,111.17,31.000000000000007
p16,1528,5,67,410.8,200.0,112.19,31.000000000000007
p16,1529,5,68,415.9,200.0,113.7,31.000000000000007
p16,1530,5,69,418.3,200.0,114.39,31.000000000000007
p16,1531,5,70,420.0,200.0,115.27,31.000000000000007
p16,1532,5,71,421.7,200.0,115.63,31.000000000000007
p16,1533,5,72,423.7,200.0,116.22,31.000000000000007
p16,1534,5,73,424.1,200.0,102.44,31.000000000000007
p16,1535,5,74,424.1,200.0,98.81,31.000000000000007
p16,1536,5,75,424.1,200.0,95.21,31.000000000000007
p16,1537,5,76,424.1,200.0,89.66,31.000000000000007
p16,1538,5,77,424.1,200.0,81.84,31.000000000000007
p16,1539,5,78,424.1,200.0,77.15,31.000000000000007
p16,1540,5,79,424.1,200.0,64.48,31.000000000000007
p16,1541,5,80,424.1,200.0,55.41,31.000000000000007
p16,1542,5,81,424.1,200.0,42.54,31.000000000000007
p16,1543,5,82,424.1,200.0,32.27,31.000000000000007
p16,1544,5,83,424.1,200.0,30.53,31.000000000000007
p16,1545,5,84,424.1,200.0,26.28,31.000000000000007
p16,1546,5,85,424.1,200.0,22.32,31.000000000000007
p16,1547,5,86,424.1,200.0,17.57,31.000000000000007
p16,1548,5,87,424.1,200.0,14.98,31.000000000000007
p16,1549,5,88,424.1,200.0,12.86,31.000000000000007
p16,1550,5,89,424.1,200.0,9.4,31.000000000000007
p16,1551,5,90,424.1,200.0,3.05,31.000000000000007
p16,1552,5,91,424.1,0.0,0.0,0.0
p16,1553,5,92,10.0,0.0,0.0,0.0
p16,1554,5,93,28.9,0.0,0.26,0.0
p16,1555,5,94,10.0,0.0,0.0,0.0
p16,1556,5,95,40.0,83.33333333333334,1.36,12.91666666666667
p16,1557,5,96,35.1,83.33333333333334,5.25,12.91666666666667
p16,1558,5,97,40.0,83.33333333333334,0.0,12.91666666666667
p16,1560,5,99,0.0,0.0,0.0,0.0
p16,1561,5,100,10.0,0.0,0.0,0.0
p16,1562,5,101,5.0,0.0,0.0,0.0
p16,1571,5,110,0.0,0.0,0.0,0.0
p16,1579,5,118,5.0,0.0,0.0,0.0
p16,1580,5,119,5.0,0.0,0.0,0.0
p16,1581,5,120,5.0,0.0,0.0,0.0
p16,1587,5,126,0.0,0.0,0.0,0.0
p16,1759,5,298,0.0,0.0,0.0,0.0
p16,1760,5,299,0.0,0.0,0.0,0.0
p16,1764,5,303,0.0,0.0,0.0,0.0
p16,1765,5,304,0.0,0.0,0.0,0.0
p16,1766,5,305,0.0,0.0,0.0,0.0
p16,1771,5,310,0.0,0.0,0.0,0.0
p16,1774,5,313,0.0,0.0,0.0,0.0
p16,1775,5,314,0.0,0.0,0.0,0.0
p16,1776,5,315,0.0,0.0,0.0,0.0
p16,1777,5,316,0.0,0.0,0.0,0.0
p16,1779,5,318,0.0,0.0,0.0,0.0
p16,1780,5,319,0.0,0.0,0.0,0.0
p16,1781,5,320,0.0,0.0,0.0,0.0
p16,1782,5,321,0.0,0.0,0.0,0.0
p16,1783,5,322,0.0,0.0,0.0,0.0
p16,1784,5,323,5.0,56.66666666666668,0.0,8.783333333333335
p16,1785,5,324,0.0,56.66666666666668,0.0,8.783333333333335
p16,1786,5,325,0.0,56.66666666666668,0.0,8.783333333333335
p16,1787,5,326,0.0,91.66666666666667,0.0,14.208333333333337
p16,1788,5,327,0.0,91.66666666666667,0.0,14.208333333333337
p16,1789,5,328,0.0,91.66666666666667,0.0,14.208333333333337
p16,1790,5,329,0.0,91.66666666666667,0.0,14.208333333333337
p16,1791,5,330,0.0,91.66666666666667,0.0,14.208333333333337
p16,1792,5,331,0.0,91.66666666666667,0.0,14.208333333333337
p16,1793,5,332,0.0,111.66666666666667,0.0,17.308333333333337
p16,1794,5,333,0.0,195.0,0.0,30.225000000000005
p16,1795,5,334,0.0,195.0,0.0,30.225000000000005
p16,1796,5,335,0.0,195.0,0.0,30.225000000000005
p16,1797,5,336,0.0,195.0,0.0,30.225000000000005
p16,1798,5,337,0.0,195.0,0.0,30.225000000000005
p16,1799,5,338,0.0,195.0,0.0,30.225000000000005
p16,1800,5,339,0.0,195.0,0.0,30.225000000000005
p16,1801,5,340,0.0,200.0,0.0,31.000000000000007
p16,1802,5,341,0.0,200.0,0.0,31.000000000000007
p16,1803,5,342,0.0,200.0,0.0,31.000000000000007
p16,1804,5,343,0.0,200.0,0.0,31.000000000000007
p16,1805,5,344,0.0,200.0,0.0,31.000000000000007
p16,1806,5,345,5.0,200.0,0.01,31.000000000000007
p16,1807,5,346,5.0,200.0,0.0,31.000000000000007
p16,1808,5,347,5.0,200.0,0.0,31.000000000000007
p16,1809,5,348,5.0,200.0,0.0,31.000000000000007
p16,1810,5,349,0.0,200.0,0.0,31.000000000000007
p16,1811,5,350,0.0,200.0,0.0,31.000000000000007
p16,1812,5,351,0.0,200.0,0.0,31.000000000000007
p16,1813,5,352,5.0,200.0,0.0,31.000000000000007
p16,1814,5,353,5.0,200.0,0.0,31.000000000000007
p16,1815,5,354,0.0,200.0,0.0,31.000000000000007
p16,1816,5,355,0.0,200.0,0.0,31.000000000000007
p16,1817,5,356,0.0,200.0,0.0,31.000000000000007
p16,1818,5,357,5.0,200.0,0.01,31.000000000000007
p16,1819,5,358,5.0,200.0,0.0,31.000000000000007
p16,1820,5,359,5.0,200.0,0.0,31.000000000000007
p16,1821,5,360,5.0,200.0,0.0,31.000000000000007
p16,1822,5,361,0.0,200.0,0.0,31.000000000000007
p16,1823,5,362,5.0,200.0,0.01,31.000000000000007
p16,1824,5,363,5.0,200.0,0.07,31.000000000000007
p16,1825,5,364,5.0,200.0,0.0,31.000000000000007
p16,1826,5,365,5.0,200.0,0.12,31.000000000000007
p16,1827,6,1,5.0,200.0,0.78,31.000000000000007
p16,1828,6,2,10.0,200.0,1.97,31.000000000000007
p16,1829,6,3,16.9,200.0,3.46,31.000000000000007
p16,1830,6,4,27.3,200.0,5.66,31.000000000000007
p16,1831,6,5,34.7,200.0,7.35,31.000000000000007
p16,1832,6,6,39.0,200.0,8.15,31.000000000000007
p16,1833,6,7,46.5,200.0,9.92,31.000000000000007
p16,1834,6,8,54.3,200.0,11.72,31.000000000000007
p16,1835,6,9,60.0,200.0,13.16,31.000000000000007
p16,1836,6,10,63.8,200.0,13.9,31.000000000000007
p16,1837,6,11,66.7,200.0,14.45,31.000000000000007
p16,1838,6,12,70.0,200.0,15.17,31.000000000000007
p16,1839,6,13,72.0,200.0,15.73,31.000000000000007
p16,1840,6,14,75.9,200.0,16.43,31.000000000000007
p16,1841,6,15,80.0,200.0,17.52,31.000000000000007
p16,1842,6,16,83.1,200.0,18.02,31.000000000000007
p16,1843,6,17,84.9,200.0,18.32,31.000000000000007
p16,1844,6,18,90.0,200.0,19.24,31.000000000000007
p16,1845,6,19,91.4,200.0,19.85,31.000000000000007
p16,1846,6,20,94.6,200.0,20.58,31.000000000000007
p16,1847,6,21,98.7,200.0,21.38,31.000000000000007
p16,1848,6,22,101.9,200.0,22.27,31.000000000000007
p16,1849,6,23,106.4,200.0,23.34,31.000000000000007
p16,1850,6,24,111.4,200.0,24.83,31.000000000000007
p16,1851,6,25,115.6,200.0,25.85,31.000000000000007
p16,1852,6,26,120.0,200.0,27.03,31.000000000000007
p16,1853,6,27,121.7,200.0,27.59,31.000000000000007
p16,1854,6,28,124.5,200.0,28.27,31.000000000000007
p16,1855,6,29,127.0,200.0,28.91,31.000000000000007
p16,1856,6,30,130.0,200.0,29.95,31.000000000000007
p16,1857,6,31,131.8,200.0,30.36,31.000000000000007
p16,1858,6,32,133.9,200.0,30.87,31.000000000000007
p16,1859,6,33,136.3,200.0,31.45,31.000000000000007
p16,1860,6,34,137.5,200.0,31.76,31.000000000000007
p16,1861,6,35,140.0,200.0,32.82,31.000000000000007
p16,1862,6,36,146.2,200.0,34.2,31.000000000000007
p16,1863,6,37,151.5,200.0,35.79,31.000000000000007
p16,1864,6,38,156.0,200.0,36.94,31.000000000000007
p16,1865,6,39,161.0,200.0,38.44,31.000000000000007
p16,1866,6,40,162.7,200.0,38.88,31.000000000000007
p16,1867,6,41,165.5,200.0,39.59,31.000000000000007
p16,1868,6,42,171.3,200.0,41.33,31.000000000000007
p16,1869,6,43,175.9,200.0,42.51,31.000000000000007
p16,1870,6,44,181.1,200.0,44.09,31.000000000000007
p16,1871,6,45,184.8,200.0,45.03,31.000000000000007
p16,1872,6,46,187.9,200.0,45.83,31.000000000000007
p16,1873,6,47,191.2,200.0,46.93,31.000000000000007
p16,1874,6,48,193.2,200.0,47.42,31.000000000000007
p16,1875,6,49,194.0,200.0,47.64,31.000000000000007
p16,1876,6,50,195.6,200.0,48.06,31.000000000000007
p16,1877,6,51,196.5,200.0,48.29,31.000000000000007
p16,1878,6,52,197.9,200.0,48.65,31.000000000000007
p16,1879,6,53,198.8,200.0,48.89,31.000000000000007
p16,1880,6,54,200.0,200.0,49.31,31.000000000000007
p16,1881,6,55,200.0,200.0,49.54,31.000000000000007
p16,1882,6,56,201.1,200.0,49.72,31.000000000000007
p16,1883,6,57,202.3,200.0,50.05,31.000000000000007
p16,1884,6,58,203.1,200.0,50.27,31.000000000000007
p16,1885,6,59,205.7,200.0,50.96,31.000000000000007
p16,1886,6,60,209.5,200.0,52.02,31.000000000000007
p16,1887,6,61,213.3,200.0,53.05,31.000000000000007
p16,1888,6,62,215.8,200.0,53.74,31.000000000000007
p16,1889,6,63,216.8,200.0,54.0,31.000000000000007
p16,1890,6,64,217.5,200.0,54.19,31.000000000000007
p16,1891,6,65,218.1,200.0,54.34,31.000000000000007
p16,1892,6,66,220.0,200.0,54.94,31.000000000000007
p16,1893,6,67,221.8,200.0,55.59,31.000000000000007
p16,1894,6,68,223.9,200.0,56.16,31.000000000000007
p16,1895,6,69,224.7,200.0,56.39,31.000000000000007
p16,1896,6,70,225.0,200.0,56.46,31.000000000000007
p16,1897,6,71,225.0,0.0,56.1,0.0
p16,1898,6,72,225.0,0.0,51.15,0.0
p16,1899,6,73,225.0,0.0,46.39,0.0
p16,1900,6,74,225.0,0.0,41.2,0.0
p16,1901,6,75,225.0,0.0,35.16,0.0
p16,1902,6,76,225.0,0.0,30.05,0.0
p16,1903,6,77,225.0,0.0,27.82,0.0
p16,1904,6,78,225.0,0.0,24.26,0.0
p16,1905,6,79,225.0,0.0,22.32,0.0
p16,1906,6,80,225.0,0.0,20.27,0.0
p16,1907,6,81,225.0,0.0,18.16,0.0
p16,1908,6,82,225.0,0.0,14.91,0.0
