   Compiling openwepp-hillslope-orchestrator v0.1.0 (/home/workdir/openWEPP/crates/openwepp-hillslope-orchestrator)
   Compiling openwepp-runner v0.1.0 (/home/workdir/openWEPP/crates/openwepp-runner)
   Compiling openwepp v0.1.0 (/home/workdir/openWEPP)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 16.35s
────────────
 Nextest run ID 13081259-620a-4831-8061-12023232d79e with nextest profile: default
    Starting 1 test across 1 binary
       START [         ] (1/1) openwepp::erod16_wave1_continuity_fixture_conservation erod16_wave1_continuity_conserves_on_mckenzie_clay_loam_storm_forcing

running 1 test
EB04W2C_SOLVE,718, 4.87060997467434545e-2, 1.57516281105166632e-6, 3.09213113749330805e4, 1.55484141320241047e1, 3.52219024598621511e0, 4.86234168990165347e-5, 3.87564057448452470e-3
EB04W2C_SOLVE,719, 1.77038117198929645e-2, 4.45858772209815079e-7, 3.97072185709105906e4, 8.78450579660168529e0, 1.41318761392160530e0, 5.71047232654724638e-6, 7.14845290782877875e-3
EB04W2C_SOLVE,721, 2.61004305486719941e-2, 1.37128226043435842e-6, 1.90335945426761318e4, 1.46055743783388881e1, 3.19786265012593240e0, 3.84315998718722871e-5, 1.95450989399005467e-4
EB04W2C_SOLVE,722, 2.58033618137256185e-2, 6.03950350447821823e-7, 4.27243096963065618e4, 1.00800479296703784e1, 1.80228300322057478e0, 9.55747755187645798e-6, 5.95681913942702583e-3
EB04W2C_SOLVE,733, 1.28596754331300814e-2, 3.71229046045304990e-7, 3.46408115693637810e4, 8.08392103272648832e0, 1.21865041951997344e0, 4.18472163658698627e-6, 6.59507328674136342e-4
EB04W2C_SOLVE,734, 2.89028959944891764e-2, 5.35407851599462039e-7, 5.39829513298049205e4, 9.54457492631697768e0, 1.63833674701732046e0, 7.79044351255098843e-6, 2.16027486414451051e-3
EB04W2C_SOLVE,735, 6.13439228780708126e-2, 9.19260542147311359e-7, 6.67318133059174143e4, 1.21909973728041141e1, 2.41874513486632470e0, 1.94957309619290151e-5, 6.78044334221611887e-3
EB04W2C_SOLVE,736, 6.09452866545152766e-2, 1.53827466486497877e-6, 3.96192487899192638e4, 1.53830612533657316e1, 3.46452139789136648e0, 4.67068623274945159e-5, 3.83313292441204772e-3
EB04W2C_SOLVE,737, 2.58373182742639811e-2, 6.22689537075358126e-7, 4.14930984638290756e4, 1.02205421292022915e1, 1.84132749954836350e0, 1.00661416632666274e-5, 7.43249059670231162e-3
EB04W2C_SOLVE,738, 1.22307275100112609e-2, 2.99048184020118407e-7, 4.08988523039766733e4, 7.32801883160831746e0, 1.02299339552955426e0, 2.89945886040379690e-6, 9.59029182385952609e-4
EB04W2C_SOLVE,740, 2.09299779412804102e-2, 7.55714340784206240e-7, 2.76956209664637718e4, 1.11569854424057748e1, 2.10890571492226142e0, 1.39816086422144195e-5, 4.73910625854005849e-4
EB04W2C_SOLVE,742, 3.45073162567333044e-2, 1.06534573571654835e-6, 3.23907207771604662e4, 1.30315632493687712e1, 2.68133709379530316e0, 2.50400785474436966e-5, 1.94492005058090551e-4
EB04W2C_SOLVE,743, 4.32010012282721331e-2, 1.01747013339834390e-6, 4.24592327678268630e4, 1.27635282056958523e1, 2.59658010122257865e0, 2.31605282283985950e-5, 9.23115320182294093e-3
EB04W2C_SOLVE,750, 1.01580190834428090e-2, 4.73939665300271562e-7, 2.14331481983198100e4, 9.03122838485574064e0, 1.48467646456804325e0, 6.33411895259906001e-6, 1.38304039636425822e-2
EB04W2C_SOLVE,789, 2.54961265545685170e-2, 1.83102468464803494e-6, 1.39245127432399731e4, 1.66405284726639842e1, 3.91134233240364315e0, 6.27734853474943758e-5, 3.89414861057049309e-3
EB04W2C_SOLVE,790, 2.38888428000966525e-2, 1.79808068715698646e-6, 1.32857457236072132e4, 1.65048699965969767e1, 3.86223073009971429e0, 6.08688867320821375e-5, 3.91449780087037725e-3
EB04W2C_SOLVE,791, 2.28926247343559236e-2, 1.96896453609231708e-6, 1.16267328916901206e4, 1.71943477077587943e1, 4.11407752081498757e0, 7.10077730401065976e-5, 3.76732816182275129e-3
EB04W2C_SOLVE,802, 1.64073169730716700e-2, 1.62875420331545029e-6, 1.00735377625877227e4, 1.57848660062205397e1, 3.60523212318090502e0, 5.14639425913201738e-5, 3.91711442019326405e-3
EB04W2C_SOLVE,803, 2.06470180002326469e-2, 1.45437585275113830e-6, 1.41964802022641998e4, 1.49986198281851006e1, 3.33173494167341788e0, 4.24665001563574615e-5, 3.68915745022365890e-3
EB04W2C_SOLVE,804, 1.80592135205492402e-2, 1.53774379661589879e-6, 1.17439677274536989e4, 1.53806656820798704e1, 3.46368836051299356e0, 4.66795119602549631e-5, 3.83243292807070512e-3
EB04W2C_SOLVE,833, 1.37747412588337392e-2, 5.74187017903860878e-7, 2.39899907683738602e4, 9.85187309037715231e0, 1.73347226843147628e0, 8.77198244260297447e-6, 4.00680763177870686e-3
EB04W2C_SOLVE,834, 2.09453901877118855e-2, 5.61110796411549488e-7, 3.73284390919995494e4, 9.74956765873242404e0, 1.70153911217090581e0, 8.43567235519496683e-6, 3.30166671239592955e-3
EB04W2C_SOLVE,840, 1.12997067237867350e-2, 1.41870889995678074e-6, 7.96478172804228325e3, 1.48314729572451025e1, 3.27456994918908739e0, 4.07143124307274382e-5, 3.60634425375630681e-3
EB04W2C_SOLVE,852, 1.47036109482624241e-2, 2.45034049321975793e-6, 6.00063990655511589e3, 1.89745975223133634e1, 4.78962156567245056e0, 1.02920396363061483e-4, 1.82238285100497720e-4
EB04W2C_SOLVE,855, 3.30581394855522862e-2, 5.10118160367840037e-6, 6.48048668992973307e3, 2.63795637620098944e1, 7.96228604971601772e0, 3.57191823013310310e-4, 1.37202983957926698e-4
EB04W2C_SOLVE,856, 3.88278272883551129e-2, 3.52887227165053538e-6, 1.10028995949446580e4, 2.23575074168342276e1, 6.16911009230747354e0, 1.91127146254847075e-4, 1.47346338560160181e-3
EB04W2C_SOLVE,857, 2.33471775331960188e-2, 8.05315744924504044e-7, 2.89913337474666514e4, 1.14826200349768861e1, 2.20488106031217068e0, 1.55743098657148067e-5, 6.45955663538663608e-4
EB04W2C_SOLVE,862, 1.21051169953850721e-2, 1.63779098384366114e-6, 7.39112445653846135e3, 1.58243108921305566e1, 3.61915090418384944e0, 5.19494339931891375e-5, 3.92190335649040753e-3
EB04W2C_SOLVE,863, 2.27908106881262833e-2, 1.64556794402843568e-6, 1.38498144490668656e4, 1.58581604040685722e1, 3.63111020747368540e0, 5.23687407002915246e-5, 3.92554197080141436e-3
EB04W2C_SOLVE,864, 1.00202460959852666e-2, 3.37566752342907699e-6, 2.96837470705837814e3, 2.19159465650118008e1, 5.98217515047107273e0, 1.77259915832636973e-4, 1.62494894165425324e-3
EB04W2C_SOLVE,891, 1.30068176015246603e-2, 4.05936337653869661e-6, 3.20415207879596210e3, 2.38092005018211879e1, 6.79775482427014222e0, 2.42402610353171502e-4, 1.07951891399047251e-3
EB04W2C_SOLVE,892, 2.51082725058422995e-2, 2.10603479195378740e-6, 1.19220596933012348e4, 1.77237620909148070e1, 4.31120605801482970e0, 7.95985598678998089e-5, 3.59469883373612561e-3
EB04W2C_SOLVE,893, 1.61552528577159071e-2, 3.01626865522615201e-6, 5.35603910139915206e3, 2.08343194213365557e1, 5.53287250344835968e0, 1.46434973187944565e-4, 1.71351924328112565e-4
EB04W2C_SOLVE,1036, 1.18117252481651155e-2, 3.47512724567317258e-7, 3.39893316507236159e4, 7.84526306930167383e0, 1.15526634056481758e0, 3.74120480677071203e-6, 1.40845547829023636e-2
EB04W2C_SOLVE,1038, 1.02803570725836985e-1, 2.70750689695830930e-6, 3.79698278299233352e4, 1.98463611680863252e1, 5.13334925511244222e0, 1.21914328079275822e-4, 1.77411057252815647e-4
EB04W2C_SOLVE,1039, 2.24750687637073968e-2, 8.60613357990999990e-7, 2.61151753630373387e4, 1.18328602228808375e1, 2.30975849317252413e0, 1.74322522939257193e-5, 5.24660267924105875e-3
EB04W2C_SOLVE,1040, 2.72445724341982415e-2, 9.57692557486100303e-7, 2.84481405031631584e4, 1.24188858929692962e1, 2.48900253144803330e0, 2.08989707995893975e-5, 7.77460668798041470e-3
EB04W2C_SOLVE,1041, 1.39688609441978671e-2, 6.77802768934883582e-7, 2.06090349352642625e4, 1.06207333542823150e1, 1.95412957089980255e0, 1.16242931060810772e-5, 1.26966736297339945e-2
EB04W2C_SOLVE,1064, 3.33379664086064231e-2, 1.04079446939199372e-6, 3.20312678333904259e4, 1.28949617475793517e1, 2.63802281045514331e0, 2.40686953764372560e-5, 9.75948145488113837e-3
EB04W2C_SOLVE,1072, 2.92553816825797119e-2, 7.74368412361947794e-7, 3.77796681986886688e4, 1.12807948875841539e1, 2.14522101292663514e0, 1.45723070328749125e-5, 5.33183757526325530e-4
EB04W2C_SOLVE,1073, 1.49283613248938334e-2, 5.18628715117800237e-7, 2.87842938305161842e4, 9.40781555296799432e0, 1.59675469106484202e0, 7.38066964212814857e-6, 1.58688424788925556e-3
EB04W2C_SOLVE,1074, 3.53296447516527959e-2, 1.11546401273102888e-6, 3.16725993384170361e4, 1.33051175266139303e1, 2.76881408568755161e0, 2.70717466972253716e-5, 1.94863837686427393e-4
EB04W2C_SOLVE,1075, 1.43788169697760520e-2, 4.70116066079769752e-7, 3.05856744902996797e4, 8.99811587293853066e0, 1.47499248555110252e0, 6.24764335225204211e-6, 1.27385324133013796e-2
EB04W2C_SOLVE,1088, 4.42924709314156603e-2, 1.16565522061612996e-6, 3.79979175214468705e4, 1.35723450903885325e1, 2.85520983672461481e0, 2.91711579196364392e-5, 1.95150684695616312e-4
EB04W2C_SOLVE,1090, 4.13055477322076675e-2, 1.04425334809346740e-6, 3.95551020330657848e4, 1.29143136297092873e1, 2.64414402818948879e0, 2.42045915652825762e-5, 9.83607697772857781e-3
EB04W2C_SOLVE,1091, 6.54050192821888782e-2, 2.34182710419360995e-6, 2.79290555502860625e4, 1.85915411510235735e1, 4.64124277757074033e0, 9.53056680423706315e-5, 1.84095044300192073e-4
EB04W2C_SOLVE,1092, 2.08253688655083424e-2, 2.59007731582435699e-7, 8.04044293900938937e4, 6.86471752793758228e0, 9.10509384355349560e-1, 2.27183029376714047e-6, 9.53910233953049642e-3
EB04W2C_SOLVE,1093, 4.28692763958404832e-2, 6.36899493872382267e-7, 6.73093271517504909e4, 1.03255327076582741e1, 1.87069494934214231e0, 1.04590565250707579e-5, 8.66750578215784266e-3
EB04W2C_SOLVE,1094, 2.56036305559559155e-2, 6.71376855940160243e-7, 3.81360041375003348e4, 1.05750204582053495e1, 1.94112658050229969e0, 1.14378951059754318e-5, 1.20218587917845007e-2
EB04W2C_SOLVE,1110, 1.28110822153151786e-2, 4.12204473151945983e-7, 3.10794352068876833e4, 8.47726505299495692e0, 1.32632594813872529e0, 4.99839345164820672e-6, 2.69832221955772656e-3
EB04W2C_SOLVE,1131, 1.01468165354461990e-2, 1.14506244106659021e-6, 8.86136525969252216e3, 1.34634898055426522e1, 2.81990467027020619e0, 2.83020104782835014e-5, 1.95043706633597064e-4
EB04W2C_SOLVE,1133, 1.27398707382153868e-2, 6.64027459906480252e-7, 1.91857588841425822e4, 1.05224413918363577e1, 1.92620794315575639e0, 1.12262289543030455e-5, 1.12703451534406467e-2
