year,archive,contact,project,type,size,lat,long,obs.exp,treatment,treat.year,tract,site,plot,nbasket,bask.area,foliar.gcm2,nonfoliar.gcm2,total.gcm2,notes
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,278.0505415,200.1805054,478.2310469,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,135.7761733,149.133574,284.9097473,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,43.32129964,59.35018051,102.6714801,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,241.4801444,136.1732852,377.6534296,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,187.7256318,147.6895307,335.4151625,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,288.0144404,60.10830325,348.1227437,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,209.6389892,53.6101083,263.2490975,NA
2011,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,147.9061372,44.51263538,192.4187726,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 100,1,0.1385,152.1299639,45.19855596,197.3285199,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 150,1,0.1385,177.7256318,72.59927798,250.3249097,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 200,1,0.1385,179.2418773,64.98194946,244.2238267,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 50,1,0.1385,169.8194946,63.14079422,232.9602888,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,157.5812274,52.59927798,210.1805054,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,180.7581227,136.8592058,317.6173285,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,178.4476534,82.92418773,261.3718412,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,198.9530686,65.41516245,264.368231,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,172.6714801,63.06859206,235.7400722,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,258.4837545,33.39350181,291.8772563,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,159.6028881,39.13357401,198.7364621,NA
2012,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,122.2743682,62.81588448,185.0902527,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 100,1,0.1385,92.31046931,37.03971119,129.3501805,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 150,1,0.1385,128.1588448,45.12635379,173.2851986,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 200,1,0.1385,125.5234657,22.74368231,148.267148,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 50,1,0.1385,131.8772563,36.75090253,168.6281588,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,79.7833935,666.7870036,746.5703971,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,168.6281588,43.89891697,212.5270758,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,141.299639,48.77256318,190.0722022,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,105.234657,59.27797834,164.5126354,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,122.7797834,35.70397112,158.4837545,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,230.7942238,27.50902527,258.3032491,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,128.1949458,24.07942238,152.2743682,NA
2013,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,99.74729242,22.74368231,122.4909747,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 100,1,0.1385,48.48375451,10.64981949,59.13357401,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 150,1,0.1385,66.42599278,17.50902527,83.93501805,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 200,1,0.1385,44.54873646,13.71841155,58.26714801,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 50,1,0.1385,60.90252708,11.80505415,72.70758123,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,35.01805054,13.97111913,48.98916968,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,49.67509025,13.21299639,62.88808664,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,59.49458484,28.01444043,87.50902527,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,53.68231047,11.62454874,65.30685921,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,70.18050542,16.31768953,86.49819495,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,54.87364621,27.32851986,82.20216606,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,39.92779783,24.72924188,64.65703971,NA
2014,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,57.22021661,19.566787,76.78700361,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 100,1,0.1385,168.7725632,39.67509025,208.4476534,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 150,1,0.1385,196.534296,60.75812274,257.2924188,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 200,1,0.1385,249.3862816,25.92057762,275.3068592,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 50,1,0.1385,232.4187726,110.3610108,342.7797834,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,220.1083032,35.37906137,255.4873646,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,292.9241877,100.6137184,393.5379061,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 160,1,0.1385,4.76534296,NA,NA,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,282.3104693,105.7400722,388.0505415,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,306.2454874,137.9783394,444.2238267,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,245.9566787,196.4620939,442.4187726,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,399.9638989,66.24548736,466.2093863,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,283.2129964,41.40794224,324.6209386,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,134.2238267,113.9711191,248.1949458,NA
2015,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,NA,NA,NA,NA,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 100,1,0.1385,89.67509025,31.40794224,121.0830325,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 150,1,0.1385,29.89169675,3.285198556,33.17689531,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 200,1,0.1385,56.02888087,53.03249097,109.0613718,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,195 - 50,1,0.1385,102.9602888,9.711191336,112.6714801,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 100,1,0.1385,22.3465704,15.59566787,37.94223827,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 150,1,0.1385,106.3176895,7.725631769,114.0433213,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 200,1,0.1385,47.14801444,5.342960289,52.49097473,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,225 - 50,1,0.1385,137.833935,33.89891697,171.732852,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 100,1,0.1385,118.4837545,72.5631769,191.0469314,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 150,1,0.1385,153.465704,32.96028881,186.4259928,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 160,1,0.1385,138.9891697,12.85198556,151.8411552,NA
2016,hf151,nicoll,hk,conifer,113.0973355,42.54,-72.1825,obs,NA,NA,PH,HK,255 - 50,1,0.1385,51.80505415,12.85198556,64.65703971,NA
2005,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,4.666666667,0.111,222.4954955,42.43243243,264.9009009,NA
2005,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,62.73873874,10.86486486,73.56756757,NA
2005,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,144.036036,55.3963964,199.4234234,NA
2005,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,5,0.111,63.52252252,30.31531532,93.81981982,NA
2005,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,261.1081081,72.5045045,333.5675676,NA
2005,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,161.6396396,50.67567568,212.3063063,NA
2005,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,5,0.111,171.027027,59.21621622,230.2162162,NA
2005,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,182.5135135,25.10810811,207.5945946,NA
2006,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,124.3153153,126.972973,251.2882883,NA
2006,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,79.3963964,18.16216216,97.56756757,NA
2006,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,132.6036036,69.72072072,202.3243243,NA
2006,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,5,0.111,78.28828829,32.59459459,110.8828829,NA
2006,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,135.0990991,58.89189189,193.990991,NA
2006,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,139.5315315,70.85585586,210.3873874,NA
2006,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,4.5,0.111,185.1351351,51.41141141,236.5465465,NA
2006,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,194.2972973,27.27927928,221.5765766,NA
2007,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,4.5,0.111,77.75675676,39.52552553,117.2822823,NA
2007,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,74.9009009,10.96396396,85.86486486,NA
2007,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,148,80.73873874,228.7387387,NA
2007,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.5,0.111,79.93018018,31.38288288,111.3130631,NA
2007,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,94.43243243,48.5045045,142.9369369,NA
2007,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,154.9279279,40,194.9279279,NA
2007,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,5,0.111,173.2162162,37.7027027,210.9189189,NA
2007,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,170.027027,24.62162162,194.6486486,NA
2008,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,4.75,0.111,94.98423423,48.05405405,143.0292793,NA
2008,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,98.6036036,24.79279279,123.3873874,NA
2008,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,4.75,0.111,152.6846847,63.85135135,216.527027,NA
2008,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,5,0.111,107.9369369,12.2972973,120.1891892,NA
2008,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,101.5405405,89.46846847,191.009009,NA
2008,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,164.4864865,42.54954955,206.990991,NA
2008,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,5,0.111,174.9189189,118.9099099,293.8288288,NA
2008,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,4.75,0.111,175.9954955,33.40315315,209.3648649,NA
2009,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,113.9009009,71.63963964,185.5405405,NA
2009,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,124.8378378,17.82882883,142.6666667,NA
2009,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,150.1171171,55.71171171,205.8288288,NA
2009,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.5,0.111,115.6779279,29.13738739,144.8153153,NA
2009,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,116.9459459,98.23423423,215.1801802,NA
2009,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,162.2792793,64.21621622,226.4954955,NA
2009,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,4,0.111,189.972973,42.89489489,232.8678679,NA
2009,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,200.4864865,24.32432432,224.8108108,NA
2010,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,4.75,0.111,125.7117117,24.77747748,150.4873874,NA
2010,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,129.8738739,8.469369369,138.3432432,NA
2010,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,4.75,0.111,152.731982,42.35495495,195.0869369,NA
2010,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.5,0.111,109.4774775,17.84804805,127.3255255,NA
2010,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,131.5945946,101.6234234,233.218018,NA
2010,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,157.4054054,42.60540541,200.0108108,NA
2010,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,3,0.111,185.3003003,35.25375375,220.5540541,NA
2010,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,178.6779279,14.07207207,188.2747748,NA
2011,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,126.5855856,57.16576577,183.7513514,NA
2011,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,128.7207207,32.05135135,160.7720721,NA
2011,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,4.75,0.111,142.1599099,84.65788288,226.8177928,NA
2011,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,5,0.111,86.37837838,31.1990991,117.5774775,NA
2011,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,120.7117117,115.3882883,236.1,NA
2011,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,138.2432432,90.13963964,228.3828829,NA
2011,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,3,0.111,160.1051051,62.70870871,222.8138138,NA
2011,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,155.2252252,49.27477477,204.5,NA
2012,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,128.2342342,101.1405405,229.3747748,NA
2012,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,4.75,0.111,136.6013514,26.72657658,163.3279279,NA
2012,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,4.75,0.111,148.0698198,74.77162162,222.8414414,NA
2012,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.75,0.111,117.6936937,33.87792793,151.5716216,NA
2012,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,4.5,0.111,153.2882883,52.03288288,205.3211712,NA
2012,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,4.75,0.111,159.0810811,55.79189189,214.872973,NA
2012,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,2.75,0.111,206.8768769,102.6291291,309.506006,NA
2012,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,156.4234234,59.54594595,215.9693694,NA
2013,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,145.7117117,33.83153153,179.5396396,NA
2013,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,4.25,0.111,152.6246246,7.144894895,159.7755255,NA
2013,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,143.0810811,53.41621622,196.4954955,NA
2013,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.5,0.111,140.2162162,19.59797297,159.8220721,NA
2013,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,4.75,0.111,137.1463964,27.39887387,164.5486486,NA
2013,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,165.3333333,43.97297297,209.3099099,NA
2013,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,3.5,0.111,197.6186186,55.94984985,253.572973,NA
2013,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,4.75,0.111,172.1261261,34.60540541,206.7369369,NA
2014,hf161,barker-plotkin,hf-here,hardwood,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,125.1081081,41.37117117,128.9576577,NA
2014,hf161,barker-plotkin,hf-here,hardwood,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,5,0.111,157.1801802,24.91441441,158.5216216,NA
2014,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,4.5,0.111,160.5990991,57.00337838,166.5934685,NA
2014,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,5,0.111,133.1621622,25.59099099,134.3648649,NA
2014,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,151.6936937,50.47027027,159.0918919,NA
2014,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,5,0.111,155.7027027,48.87117117,162.6063063,NA
2014,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,5,0.111,184.981982,53.2981982,190.5522523,NA
2014,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,5,0.111,184.7657658,26.53153153,187.7162162,NA
2015,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,exp,girdled,2005,SIMES,simes,1,5,0.111,127.4684685,13.64594595,141.1144144,NA
2015,hf161,barker-plotkin,hf-here,conifer,7225,42.475,-72.215,exp,logged,2005,SIMES,simes,2,4.666666667,0.111,133.0045045,18.90518018,151.9096847,NA
2015,hf161,barker-plotkin,hf-here,conifer,7650,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,3,5,0.111,120.4774775,53.85765766,174.3351351,NA
2015,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,logged,2005,SIMES,simes,4,4.333333333,0.111,136.3993994,16.47717718,152.9036036,NA
2015,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,exp,girdled,2005,SIMES,simes,5,5,0.111,147.2522523,98.0981982,245.3504505,NA
2015,hf161,barker-plotkin,hf-here,conifer,8100,42.475,-72.215,obs,hemlock control,NA,SIMES,simes,6,4.666666667,0.111,149.1531532,38.62702703,187.7801802,NA
2015,hf161,barker-plotkin,hf-here,hardwood,6000,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,7,4.666666667,0.111,166.2995495,58.58783784,224.8873874,NA
2015,hf161,barker-plotkin,hf-here,hardwood,8100,42.475,-72.215,obs,hardwood control,NA,SIMES,simes,8,4.666666667,0.111,156.6666667,27.87117117,184.5648649,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA1,2,0.125,195.54,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA2,2,0.125,208.08,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA3,2,0.125,259,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA4,2,0.125,210.62,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA5,2,0.125,223.72,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,ACSA,ASCA6,2,0.125,192.48,NA,NA,NA
2007,hf180,brzostek,prot-enz,hardwood,201.06176,42.87,-72.45,obs,NA,NA,PISGAH,FAGR,FAGR1,2,0.125,131.08,NA,NA,NA
