year,project,archive,contact,type,plot,lat,long,obs.exp,treatment,treat.year,tract,transect,distance.m,size.class,count,d2q,a,dens,volume,mass
2006,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s7,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2006,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s7,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2006,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s8,10,2,8,0.001758,1.03,0.342,0.001787019,611.1606027
2006,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s8,10,1,6,0.000172,1.11,0.39,0.000141314,55.11254229
2006,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s9,10,2,7,0.001758,1.03,0.342,0.001563642,534.7655273
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s1,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s1,10,1,3,0.000175,1.11,0.427,7.19E-05,30.69681517
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s10,10,2,9,0.001735,1.03,0.444,0.001984095,880.9380027
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s10,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s11,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s12,10,1,4,0.000175,1.11,0.427,9.59E-05,40.92908689
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,1,5,0.000175,1.11,0.427,0.000119816,51.16135861
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s14,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s14,10,1,4,0.000175,1.11,0.427,9.59E-05,40.92908689
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s15,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s15,10,1,6,0.000175,1.11,0.427,0.000143779,61.39363033
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s3,10,2,7,0.001735,1.03,0.444,0.001543185,685.1740021
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s3,10,1,5,0.000175,1.11,0.427,0.000119816,51.16135861
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s4,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s6,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,1,4,0.000175,1.11,0.427,9.59E-05,40.92908689
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,1,7,0.000175,1.11,0.427,0.000167742,71.62590205
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s9,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s9,10,1,3,0.000175,1.11,0.427,7.19E-05,30.69681517
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s1,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s1,10,1,3,0.000175,1.11,0.427,7.19E-05,30.69681517
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s10,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s10,10,1,8,0.000175,1.11,0.427,0.000191705,81.85817378
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s12,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s12,10,1,5,0.000175,1.11,0.427,0.000119816,51.16135861
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s13,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s13,10,1,5,0.000175,1.11,0.427,0.000119816,51.16135861
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s14,10,2,7,0.001735,1.03,0.444,0.001543185,685.1740021
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s14,10,1,3,0.000175,1.11,0.427,7.19E-05,30.69681517
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s15,10,2,6,0.001735,1.03,0.444,0.00132273,587.2920018
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s15,10,1,4,0.000175,1.11,0.427,9.59E-05,40.92908689
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s2,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s2,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s3,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s3,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s4,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s4,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s5,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s5,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s6,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s6,10,1,6,0.000175,1.11,0.427,0.000143779,61.39363033
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s7,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s7,10,1,6,0.000175,1.11,0.427,0.000143779,61.39363033
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s8,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s8,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s9,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2009,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s9,10,1,6,0.000175,1.11,0.427,0.000143779,61.39363033
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,1,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,2,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,3,2,1,11,0.000154,1.13,0.387,0.001180715,456.9366368
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,4,2,1,9,0.000154,1.13,0.387,0.000966039,373.8572483
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,5,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,6,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,7,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,8,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,1,2,1,1,0.000154,1.13,0.387,0.000107338,41.53969425
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,2,2,1,4,0.000154,1.13,0.387,0.000429351,166.158777
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,3,2,1,1,0.000154,1.13,0.387,0.000107338,41.53969425
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,4,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,5,2,1,2,0.000154,1.13,0.387,0.000214675,83.07938851
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,6,2,1,4,0.000154,1.13,0.387,0.000429351,166.158777
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,7,2,1,2,0.000154,1.13,0.387,0.000214675,83.07938851
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,8,2,1,9,0.000154,1.13,0.387,0.000966039,373.8572483
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,1,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,2,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,3,2,1,4,0.000154,1.13,0.387,0.000429351,166.158777
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,4,2,1,4,0.000154,1.13,0.387,0.000429351,166.158777
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,5,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,6,2,1,1,0.000154,1.13,0.387,0.000107338,41.53969425
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,7,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,8,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,1,2,1,4,0.000154,1.13,0.387,0.000429351,166.158777
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,2,2,1,6,0.000154,1.13,0.387,0.000644026,249.2381655
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,3,2,1,7,0.000154,1.13,0.387,0.000751364,290.7778598
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,4,2,1,8,0.000154,1.13,0.387,0.000858702,332.317554
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,5,2,1,0,0.000154,1.13,0.387,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,6,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,7,2,1,2,0.000154,1.13,0.387,0.000214675,83.07938851
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,8,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,1,2,1,10,0.000154,1.13,0.387,0.001073377,415.3969425
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,2,2,1,21,0.000154,1.13,0.387,0.002254092,872.3335793
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,3,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,4,2,1,8,0.000154,1.13,0.387,0.000858702,332.317554
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,5,2,1,7,0.000154,1.13,0.387,0.000751364,290.7778598
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,6,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,7,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,8,2,1,10,0.000154,1.13,0.387,0.001073377,415.3969425
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,1,2,1,8,0.000154,1.13,0.387,0.000858702,332.317554
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,2,2,1,5,0.000154,1.13,0.387,0.000536689,207.6984713
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,3,2,1,2,0.000154,1.13,0.387,0.000214675,83.07938851
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,4,2,1,7,0.000154,1.13,0.387,0.000751364,290.7778598
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,5,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,6,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,7,2,1,7,0.000154,1.13,0.387,0.000751364,290.7778598
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,8,2,1,3,0.000154,1.13,0.387,0.000322013,124.6190828
2013,hf-here,hf125,barker.plotkin,AcerBetula,7,42.47916557,-72.21188137,obs,hardwood control,NA,simes,1,2,1,4,0.000172,1.11,0.39,0.000471047,183.7084743
2013,hf-here,hf125,barker.plotkin,AcerBetula,7,42.47916557,-72.21188137,obs,hardwood control,NA,simes,5,2,1,9,0.000172,1.11,0.39,0.001059857,413.3440672
2013,hf-here,hf125,barker.plotkin,AcerBetula,7,42.47916557,-72.21188137,obs,hardwood control,NA,simes,6,2,1,0,0.000172,1.11,0.39,0,0
2013,hf-here,hf125,barker.plotkin,AcerBetula,7,42.47916557,-72.21188137,obs,hardwood control,NA,simes,7,2,1,1,0.000172,1.11,0.39,0.000117762,45.92711858
2013,hf-here,hf125,barker.plotkin,AcerBetula,7,42.47916557,-72.21188137,obs,hardwood control,NA,simes,8,2,1,6,0.000172,1.11,0.39,0.000706571,275.5627115
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,1,2,1,6,0.000172,1.11,0.39,0.000706571,275.5627115
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,2,2,1,18,0.000172,1.11,0.39,0.002119713,826.6881344
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,3,2,1,4,0.000172,1.11,0.39,0.000471047,183.7084743
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,4,2,1,6,0.000172,1.11,0.39,0.000706571,275.5627115
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,5,2,1,4,0.000172,1.11,0.39,0.000471047,183.7084743
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,6,2,1,0,0.000172,1.11,0.39,0,0
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,7,2,1,2,0.000172,1.11,0.39,0.000235524,91.85423715
2013,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,8,2,1,3,0.000172,1.11,0.39,0.000353286,137.7813557
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,1,2,2,3,0.00189,1.13,0.389,0.003951979,1537.319974
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,2,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,3,2,2,3,0.00189,1.13,0.389,0.003951979,1537.319974
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,4,2,2,3,0.00189,1.13,0.389,0.003951979,1537.319974
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,5,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,6,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,7,2,2,7,0.00189,1.13,0.389,0.009221285,3587.07994
2013,hf-here,hf125,barker.plotkin,Tsuga,1,42.47216557,-72.21646061,exp,girdled,2005,simes,8,2,2,3,0.00189,1.13,0.389,0.003951979,1537.319974
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,1,2,2,4,0.00189,1.13,0.389,0.005269306,2049.759966
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,2,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,3,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,4,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,5,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,6,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,7,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,2,42.47152645,-72.21707956,exp,logged,2005,simes,8,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,1,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,2,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,3,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,4,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,5,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,6,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,7,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,3,42.47137391,-72.21773966,obs,hemlock control,NA,simes,8,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,1,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,2,2,2,9,0.00189,1.13,0.389,0.011855938,4611.959923
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,3,2,2,7,0.00189,1.13,0.389,0.009221285,3587.07994
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,4,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,5,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,6,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,7,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,4,42.4742015,-72.21330672,exp,logged,2005,simes,8,2,2,5,0.00189,1.13,0.389,0.006586632,2562.199957
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,1,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,2,2,2,9,0.00189,1.13,0.389,0.011855938,4611.959923
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,3,2,2,4,0.00189,1.13,0.389,0.005269306,2049.759966
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,4,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,5,2,2,5,0.00189,1.13,0.389,0.006586632,2562.199957
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,6,2,2,3,0.00189,1.13,0.389,0.003951979,1537.319974
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,7,2,2,8,0.00189,1.13,0.389,0.010538612,4099.519932
2013,hf-here,hf125,barker.plotkin,Tsuga,5,42.47535568,-72.2132209,exp,girdled,2005,simes,8,2,2,2,0.00189,1.13,0.389,0.002634653,1024.879983
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,1,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,2,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,3,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,4,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,5,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,6,2,2,0,0.00189,1.13,0.389,0,0
2013,hf-here,hf125,barker.plotkin,Tsuga,6,42.47577663,-72.2125902,obs,hemlock control,NA,simes,7,2,2,1,0.00189,1.13,0.389,0.001317326,512.4399915
