candidate_id,family,plot_year_windows,population_rows,minimum_yday,maximum_interval_upper_doy,factor_min,factor_max,factor_range,result
GSI-8158,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8158,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8158,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-8159,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8159,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8159,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-8160,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8160,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8160,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8161,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8161,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8161,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8162,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8162,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8162,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-8163,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8163,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8163,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-8164,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8164,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8164,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8165,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8165,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8165,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-8166,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8166,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8166,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-8167,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8167,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8167,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-8168,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8168,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8168,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-8169,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8169,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-8169,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-8170,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8170,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8170,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8171,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8171,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8171,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8172,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8172,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8172,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8173,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8173,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8173,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8174,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8174,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8174,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-8175,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8175,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8175,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-8176,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8176,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8176,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8177,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8177,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8177,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8178,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8178,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8178,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8179,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8179,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8179,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-8180,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8180,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8180,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-8181,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8181,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8181,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8182,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8182,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8182,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8183,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8183,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8183,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-8184,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8184,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8184,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-8185,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8185,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8185,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8186,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8186,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8186,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-8187,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8187,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8187,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-8188,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8188,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8188,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-8189,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8189,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8189,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-8190,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8190,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8190,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-8191,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8191,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8191,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8192,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8192,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8192,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8193,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8193,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8193,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8194,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8194,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8194,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8195,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8195,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8195,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-8196,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8196,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8196,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-8197,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8197,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8197,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8198,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8198,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8198,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8199,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8199,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8199,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8200,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8200,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8200,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-8201,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8201,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8201,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-8202,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8202,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8202,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8203,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8203,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8203,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8204,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8204,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8204,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-8205,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8205,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8205,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-8206,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8206,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8206,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8207,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8207,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8207,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-8208,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8208,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8208,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-8209,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8209,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8209,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-8210,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8210,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8210,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-8211,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8211,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8211,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-8212,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8212,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8212,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8213,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8213,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8213,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8214,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8214,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8214,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8215,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8215,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8215,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8216,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8216,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8216,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-8217,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8217,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8217,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-8218,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8218,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8218,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8219,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8219,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8219,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8220,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8220,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8220,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8221,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8221,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8221,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-8222,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8222,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8222,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-8223,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8223,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8223,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8224,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8224,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8224,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8225,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8225,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8225,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-8226,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8226,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8226,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-8227,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8227,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8227,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8228,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8228,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8228,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-8229,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8229,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8229,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-8230,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8230,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8230,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-8231,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8231,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8231,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-8232,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8232,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8232,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-8233,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8233,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8233,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8234,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8234,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8234,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8235,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8235,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8235,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8236,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8236,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8236,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8237,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8237,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8237,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-8238,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8238,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8238,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-8239,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8239,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8239,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8240,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8240,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8240,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8241,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8241,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8241,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8242,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8242,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8242,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-8243,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8243,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8243,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-8244,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8244,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8244,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8245,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8245,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
GSI-8245,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8246,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-8246,vpd,313,27353,60,167,0.16228906702612989,1,0.83771093297387011,ACTIVE_ON_OBSERVED_FORCING
