candidate_id,temperature_pair_id,vpd_pair_id,photoperiod_pair_id,minimum_temperature_inactive_c,minimum_temperature_unconstrained_c,vapor_pressure_deficit_unconstrained_pa,vapor_pressure_deficit_inactive_pa,photoperiod_inactive_hours,photoperiod_unconstrained_hours,boundary_class,saturation_flags
GSI-0134,temperature-q00-q05,vpd-q05-q25,photoperiod-q05-q50,-27.520000000,-14.298500000,111.993704700,221.146809000,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0135,temperature-q00-q05,vpd-q05-q25,photoperiod-q05-q75,-27.520000000,-14.298500000,111.993704700,221.146809000,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0136,temperature-q00-q05,vpd-q05-q25,photoperiod-q05-q95,-27.520000000,-14.298500000,111.993704700,221.146809000,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0137,temperature-q00-q05,vpd-q05-q25,photoperiod-q05-q100,-27.520000000,-14.298500000,111.993704700,221.146809000,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0138,temperature-q00-q05,vpd-q05-q25,photoperiod-q25-q50,-27.520000000,-14.298500000,111.993704700,221.146809000,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0139,temperature-q00-q05,vpd-q05-q25,photoperiod-q25-q75,-27.520000000,-14.298500000,111.993704700,221.146809000,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0140,temperature-q00-q05,vpd-q05-q25,photoperiod-q25-q95,-27.520000000,-14.298500000,111.993704700,221.146809000,12.478643418,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0141,temperature-q00-q05,vpd-q05-q25,photoperiod-q25-q100,-27.520000000,-14.298500000,111.993704700,221.146809000,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0142,temperature-q00-q05,vpd-q05-q25,photoperiod-q50-q75,-27.520000000,-14.298500000,111.993704700,221.146809000,13.947157389,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0143,temperature-q00-q05,vpd-q05-q25,photoperiod-q50-q95,-27.520000000,-14.298500000,111.993704700,221.146809000,13.947157389,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0144,temperature-q00-q05,vpd-q05-q25,photoperiod-q50-q100,-27.520000000,-14.298500000,111.993704700,221.146809000,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0145,temperature-q00-q05,vpd-q05-q25,photoperiod-q75-q95,-27.520000000,-14.298500000,111.993704700,221.146809000,15.020315923,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0146,temperature-q00-q05,vpd-q05-q25,photoperiod-q75-q100,-27.520000000,-14.298500000,111.993704700,221.146809000,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0147,temperature-q00-q05,vpd-q05-q25,photoperiod-q95-q100,-27.520000000,-14.298500000,111.993704700,221.146809000,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0148,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q05,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0149,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q25,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0150,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q50,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0151,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q75,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0152,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q95,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0153,temperature-q00-q05,vpd-q05-q50,photoperiod-q00-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0154,temperature-q00-q05,vpd-q05-q50,photoperiod-q05-q25,-27.520000000,-14.298500000,111.993704700,386.206216000,11.239373219,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0155,temperature-q00-q05,vpd-q05-q50,photoperiod-q05-q50,-27.520000000,-14.298500000,111.993704700,386.206216000,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0156,temperature-q00-q05,vpd-q05-q50,photoperiod-q05-q75,-27.520000000,-14.298500000,111.993704700,386.206216000,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0157,temperature-q00-q05,vpd-q05-q50,photoperiod-q05-q95,-27.520000000,-14.298500000,111.993704700,386.206216000,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0158,temperature-q00-q05,vpd-q05-q50,photoperiod-q05-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0159,temperature-q00-q05,vpd-q05-q50,photoperiod-q25-q50,-27.520000000,-14.298500000,111.993704700,386.206216000,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0160,temperature-q00-q05,vpd-q05-q50,photoperiod-q25-q75,-27.520000000,-14.298500000,111.993704700,386.206216000,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0161,temperature-q00-q05,vpd-q05-q50,photoperiod-q25-q95,-27.520000000,-14.298500000,111.993704700,386.206216000,12.478643418,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0162,temperature-q00-q05,vpd-q05-q50,photoperiod-q25-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0163,temperature-q00-q05,vpd-q05-q50,photoperiod-q50-q75,-27.520000000,-14.298500000,111.993704700,386.206216000,13.947157389,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0164,temperature-q00-q05,vpd-q05-q50,photoperiod-q50-q95,-27.520000000,-14.298500000,111.993704700,386.206216000,13.947157389,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0165,temperature-q00-q05,vpd-q05-q50,photoperiod-q50-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0166,temperature-q00-q05,vpd-q05-q50,photoperiod-q75-q95,-27.520000000,-14.298500000,111.993704700,386.206216000,15.020315923,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0167,temperature-q00-q05,vpd-q05-q50,photoperiod-q75-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0168,temperature-q00-q05,vpd-q05-q50,photoperiod-q95-q100,-27.520000000,-14.298500000,111.993704700,386.206216000,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0169,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q05,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0170,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q25,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0171,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q50,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0172,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q75,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0173,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q95,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0174,temperature-q00-q05,vpd-q05-q75,photoperiod-q00-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0175,temperature-q00-q05,vpd-q05-q75,photoperiod-q05-q25,-27.520000000,-14.298500000,111.993704700,655.895776750,11.239373219,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0176,temperature-q00-q05,vpd-q05-q75,photoperiod-q05-q50,-27.520000000,-14.298500000,111.993704700,655.895776750,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0177,temperature-q00-q05,vpd-q05-q75,photoperiod-q05-q75,-27.520000000,-14.298500000,111.993704700,655.895776750,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0178,temperature-q00-q05,vpd-q05-q75,photoperiod-q05-q95,-27.520000000,-14.298500000,111.993704700,655.895776750,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0179,temperature-q00-q05,vpd-q05-q75,photoperiod-q05-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0180,temperature-q00-q05,vpd-q05-q75,photoperiod-q25-q50,-27.520000000,-14.298500000,111.993704700,655.895776750,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0181,temperature-q00-q05,vpd-q05-q75,photoperiod-q25-q75,-27.520000000,-14.298500000,111.993704700,655.895776750,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0182,temperature-q00-q05,vpd-q05-q75,photoperiod-q25-q95,-27.520000000,-14.298500000,111.993704700,655.895776750,12.478643418,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0183,temperature-q00-q05,vpd-q05-q75,photoperiod-q25-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0184,temperature-q00-q05,vpd-q05-q75,photoperiod-q50-q75,-27.520000000,-14.298500000,111.993704700,655.895776750,13.947157389,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0185,temperature-q00-q05,vpd-q05-q75,photoperiod-q50-q95,-27.520000000,-14.298500000,111.993704700,655.895776750,13.947157389,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0186,temperature-q00-q05,vpd-q05-q75,photoperiod-q50-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0187,temperature-q00-q05,vpd-q05-q75,photoperiod-q75-q95,-27.520000000,-14.298500000,111.993704700,655.895776750,15.020315923,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0188,temperature-q00-q05,vpd-q05-q75,photoperiod-q75-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0189,temperature-q00-q05,vpd-q05-q75,photoperiod-q95-q100,-27.520000000,-14.298500000,111.993704700,655.895776750,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0190,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q05,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0191,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q25,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0192,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q50,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0193,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q75,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0194,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q95,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0195,temperature-q00-q05,vpd-q05-q95,photoperiod-q00-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0196,temperature-q00-q05,vpd-q05-q95,photoperiod-q05-q25,-27.520000000,-14.298500000,111.993704700,1100.647927550,11.239373219,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0197,temperature-q00-q05,vpd-q05-q95,photoperiod-q05-q50,-27.520000000,-14.298500000,111.993704700,1100.647927550,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0198,temperature-q00-q05,vpd-q05-q95,photoperiod-q05-q75,-27.520000000,-14.298500000,111.993704700,1100.647927550,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0199,temperature-q00-q05,vpd-q05-q95,photoperiod-q05-q95,-27.520000000,-14.298500000,111.993704700,1100.647927550,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0200,temperature-q00-q05,vpd-q05-q95,photoperiod-q05-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0201,temperature-q00-q05,vpd-q05-q95,photoperiod-q25-q50,-27.520000000,-14.298500000,111.993704700,1100.647927550,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0202,temperature-q00-q05,vpd-q05-q95,photoperiod-q25-q75,-27.520000000,-14.298500000,111.993704700,1100.647927550,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0203,temperature-q00-q05,vpd-q05-q95,photoperiod-q25-q95,-27.520000000,-14.298500000,111.993704700,1100.647927550,12.478643418,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0204,temperature-q00-q05,vpd-q05-q95,photoperiod-q25-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0205,temperature-q00-q05,vpd-q05-q95,photoperiod-q50-q75,-27.520000000,-14.298500000,111.993704700,1100.647927550,13.947157389,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0206,temperature-q00-q05,vpd-q05-q95,photoperiod-q50-q95,-27.520000000,-14.298500000,111.993704700,1100.647927550,13.947157389,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0207,temperature-q00-q05,vpd-q05-q95,photoperiod-q50-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0208,temperature-q00-q05,vpd-q05-q95,photoperiod-q75-q95,-27.520000000,-14.298500000,111.993704700,1100.647927550,15.020315923,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0209,temperature-q00-q05,vpd-q05-q95,photoperiod-q75-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0210,temperature-q00-q05,vpd-q05-q95,photoperiod-q95-q100,-27.520000000,-14.298500000,111.993704700,1100.647927550,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0211,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q05,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-0212,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q25,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-0213,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q50,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-0214,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q75,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-0215,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q95,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-0216,temperature-q00-q05,vpd-q05-q100,photoperiod-q00-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0217,temperature-q00-q05,vpd-q05-q100,photoperiod-q05-q25,-27.520000000,-14.298500000,111.993704700,2155.325437000,11.239373219,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-0218,temperature-q00-q05,vpd-q05-q100,photoperiod-q05-q50,-27.520000000,-14.298500000,111.993704700,2155.325437000,11.239373219,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-0219,temperature-q00-q05,vpd-q05-q100,photoperiod-q05-q75,-27.520000000,-14.298500000,111.993704700,2155.325437000,11.239373219,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-0220,temperature-q00-q05,vpd-q05-q100,photoperiod-q05-q95,-27.520000000,-14.298500000,111.993704700,2155.325437000,11.239373219,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-0221,temperature-q00-q05,vpd-q05-q100,photoperiod-q05-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0222,temperature-q00-q05,vpd-q05-q100,photoperiod-q25-q50,-27.520000000,-14.298500000,111.993704700,2155.325437000,12.478643418,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-0223,temperature-q00-q05,vpd-q05-q100,photoperiod-q25-q75,-27.520000000,-14.298500000,111.993704700,2155.325437000,12.478643418,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-0224,temperature-q00-q05,vpd-q05-q100,photoperiod-q25-q95,-27.520000000,-14.298500000,111.993704700,2155.325437000,12.478643418,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-0225,temperature-q00-q05,vpd-q05-q100,photoperiod-q25-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0226,temperature-q00-q05,vpd-q05-q100,photoperiod-q50-q75,-27.520000000,-14.298500000,111.993704700,2155.325437000,13.947157389,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-0227,temperature-q00-q05,vpd-q05-q100,photoperiod-q50-q95,-27.520000000,-14.298500000,111.993704700,2155.325437000,13.947157389,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-0228,temperature-q00-q05,vpd-q05-q100,photoperiod-q50-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0229,temperature-q00-q05,vpd-q05-q100,photoperiod-q75-q95,-27.520000000,-14.298500000,111.993704700,2155.325437000,15.020315923,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-0230,temperature-q00-q05,vpd-q05-q100,photoperiod-q75-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0231,temperature-q00-q05,vpd-q05-q100,photoperiod-q95-q100,-27.520000000,-14.298500000,111.993704700,2155.325437000,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0232,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q05,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0233,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q25,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0234,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q50,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0235,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q75,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0236,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q95,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0237,temperature-q00-q05,vpd-q25-q50,photoperiod-q00-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0238,temperature-q00-q05,vpd-q25-q50,photoperiod-q05-q25,-27.520000000,-14.298500000,221.146809000,386.206216000,11.239373219,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0239,temperature-q00-q05,vpd-q25-q50,photoperiod-q05-q50,-27.520000000,-14.298500000,221.146809000,386.206216000,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0240,temperature-q00-q05,vpd-q25-q50,photoperiod-q05-q75,-27.520000000,-14.298500000,221.146809000,386.206216000,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0241,temperature-q00-q05,vpd-q25-q50,photoperiod-q05-q95,-27.520000000,-14.298500000,221.146809000,386.206216000,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0242,temperature-q00-q05,vpd-q25-q50,photoperiod-q05-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0243,temperature-q00-q05,vpd-q25-q50,photoperiod-q25-q50,-27.520000000,-14.298500000,221.146809000,386.206216000,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0244,temperature-q00-q05,vpd-q25-q50,photoperiod-q25-q75,-27.520000000,-14.298500000,221.146809000,386.206216000,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0245,temperature-q00-q05,vpd-q25-q50,photoperiod-q25-q95,-27.520000000,-14.298500000,221.146809000,386.206216000,12.478643418,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0246,temperature-q00-q05,vpd-q25-q50,photoperiod-q25-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0247,temperature-q00-q05,vpd-q25-q50,photoperiod-q50-q75,-27.520000000,-14.298500000,221.146809000,386.206216000,13.947157389,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0248,temperature-q00-q05,vpd-q25-q50,photoperiod-q50-q95,-27.520000000,-14.298500000,221.146809000,386.206216000,13.947157389,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0249,temperature-q00-q05,vpd-q25-q50,photoperiod-q50-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0250,temperature-q00-q05,vpd-q25-q50,photoperiod-q75-q95,-27.520000000,-14.298500000,221.146809000,386.206216000,15.020315923,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0251,temperature-q00-q05,vpd-q25-q50,photoperiod-q75-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0252,temperature-q00-q05,vpd-q25-q50,photoperiod-q95-q100,-27.520000000,-14.298500000,221.146809000,386.206216000,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-0253,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q05,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,11.239373219,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0254,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q25,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0255,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q50,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0256,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q75,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0257,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q95,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0258,temperature-q00-q05,vpd-q25-q75,photoperiod-q00-q100,-27.520000000,-14.298500000,221.146809000,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0259,temperature-q00-q05,vpd-q25-q75,photoperiod-q05-q25,-27.520000000,-14.298500000,221.146809000,655.895776750,11.239373219,12.478643418,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0260,temperature-q00-q05,vpd-q25-q75,photoperiod-q05-q50,-27.520000000,-14.298500000,221.146809000,655.895776750,11.239373219,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0261,temperature-q00-q05,vpd-q25-q75,photoperiod-q05-q75,-27.520000000,-14.298500000,221.146809000,655.895776750,11.239373219,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0262,temperature-q00-q05,vpd-q25-q75,photoperiod-q05-q95,-27.520000000,-14.298500000,221.146809000,655.895776750,11.239373219,15.287745094,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0263,temperature-q00-q05,vpd-q25-q75,photoperiod-q05-q100,-27.520000000,-14.298500000,221.146809000,655.895776750,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-0264,temperature-q00-q05,vpd-q25-q75,photoperiod-q25-q50,-27.520000000,-14.298500000,221.146809000,655.895776750,12.478643418,13.947157389,LOWER_SUPPORT_BOUNDARY,NONE
GSI-0265,temperature-q00-q05,vpd-q25-q75,photoperiod-q25-q75,-27.520000000,-14.298500000,221.146809000,655.895776750,12.478643418,15.020315923,LOWER_SUPPORT_BOUNDARY,NONE
