plot_id,year,minimum_yday,maximum_calibration_interval_upper_doy,selected_row_count,derived_source_path,derived_source_sha256,raw_source_id,raw_source_path,raw_source_sha256,state
6T,2011,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2012,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2013,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2014,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2015,60,146,87,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2016,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2017,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2018,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2019,60,161,102,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2020,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2021,60,152,93,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2023,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2024,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
7B,1989,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1990,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1991,60,140,81,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1992,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1993,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1994,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1995,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1996,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1997,60,160,101,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1998,60,131,72,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,1999,60,137,78,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2000,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2001,60,134,75,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2002,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2003,60,167,108,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2004,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2005,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2006,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2007,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2008,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2009,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2010,60,137,78,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2011,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2012,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2013,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2014,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2015,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2016,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2017,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2018,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2019,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2020,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2021,60,152,93,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2023,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7B,2024,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7B,references/canopy_phenology/daymet_calibration/raw/hubbard_7B_daymet_v4r1_1989_2024.csv,d9fcbcda7658c51790bdd8f52def3dddb0696210911497f6f168e7f352d889ac,PASS
7T,1989,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1990,60,162,103,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1991,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1992,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1993,60,158,99,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1994,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1995,60,156,97,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1996,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1997,60,167,108,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1998,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,1999,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,2000,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,2001,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,2002,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,2003,60,167,108,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
7T,2004,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-7T,references/canopy_phenology/daymet_calibration/raw/hubbard_7T_daymet_v4r1_1989_2024.csv,2f8291ddfa3e02d1f00cdc77633096153a4f54b4b6ab98766aded73073fa55a5,PASS
