site,stratum,fixture,member_id,quantity,units,matched_count,bias,mae,rmse,verdict
harvard,deciduous,harvard_deciduous_ma,GSI-2198,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2198,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2198,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2199,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2199,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2199,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2629,density,kg_m3,425,46.49846044982849,93.6608831373103,118.56320645955455,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2629,snow_depth,m,448,0.05117056860063179,0.12799996748123785,0.17267799998522468,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2629,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2630,density,kg_m3,425,46.49365565521795,93.65607834269974,118.56435211419878,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2630,snow_depth,m,448,0.05114881325798977,0.12801573046028034,0.17268620103603619,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2630,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2631,density,kg_m3,425,46.493546343835746,93.65596903131754,118.5643799107049,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2631,snow_depth,m,448,0.05114836289072909,0.12801613874986717,0.172686393630014,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2631,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2634,density,kg_m3,425,46.47797279589861,93.65798308267152,118.56749484301245,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2634,snow_depth,m,448,0.051104840606762146,0.1280579231589475,0.17270835630779346,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2634,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2635,density,kg_m3,425,46.47475124285805,93.6612046357121,118.5676149899612,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2635,snow_depth,m,448,0.05109543039341779,0.12806733337229187,0.1727135416868585,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2635,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2636,density,kg_m3,425,46.47471711889664,93.66123875967348,118.56761646171469,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2636,snow_depth,m,448,0.05109534352906101,0.12806742023664866,0.17271359070393213,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2636,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-2638,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2638,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-2638,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-3941,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3941,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3941,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-3942,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3942,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3942,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-3962,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3962,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3962,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-3963,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3963,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-3963,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4372,density,kg_m3,425,46.476724354715095,93.65923152385504,118.56753698848377,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4372,snow_depth,m,448,0.05109788016349224,0.12806488360221743,0.1727119880825002,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4372,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4377,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4377,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4377,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4393,density,kg_m3,425,46.476724354715095,93.65923152385504,118.56753698848377,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4393,snow_depth,m,448,0.05109788016349224,0.12806488360221743,0.1727119880825002,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4393,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4394,density,kg_m3,425,46.47694173461068,93.65901414395945,118.56752924837538,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4394,snow_depth,m,448,0.051097380745041616,0.12806538302066803,0.17271234133962055,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4394,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4395,density,kg_m3,425,46.47690538362163,93.65905049494852,118.56753053090819,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4395,snow_depth,m,448,0.05109732869801801,0.12806543506769166,0.17271237145087837,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4395,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4398,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4398,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4398,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4399,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4399,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4399,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4400,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4400,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4400,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4402,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4402,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4402,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4831,density,kg_m3,429,46.98162636596118,93.58636783655527,118.37168956863351,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4831,snow_depth,m,448,0.054160841841010325,0.12737915426532403,0.17205354665920486,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4831,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4832,density,kg_m3,425,46.54855561932453,93.70784651683813,118.5668961515949,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4832,snow_depth,m,448,0.05136680836156695,0.12791387230721243,0.17260165717829792,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4832,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4833,density,kg_m3,425,46.480825172991146,93.65513070557898,118.5674195149048,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4833,snow_depth,m,448,0.051104752357548404,0.12805801140816125,0.17270792390747874,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4833,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4837,density,kg_m3,425,46.52314618123212,93.68556886871391,118.56512895326834,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4837,snow_depth,m,448,0.051213443421312635,0.12796808419230415,0.1726574096843544,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4837,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4838,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4838,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4838,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-4842,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4842,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-4842,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5695,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5695,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5695,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5700,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5700,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5700,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5716,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5716,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5716,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5717,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5717,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5717,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5718,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5718,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5718,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5721,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5721,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5721,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5722,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5722,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5722,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5723,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5723,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5723,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,deciduous,harvard_deciduous_ma,GSI-5725,density,kg_m3,425,46.47642030883206,93.65953556973807,118.56754809858728,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5725,snow_depth,m,448,0.05109662514961754,0.12806613861609212,0.17271277885635192,BOUNDED_NO_SOURCE_UNCERTAINTY
harvard,deciduous,harvard_deciduous_ma,GSI-5725,swe,mm,0,,,,INVALID_SOURCE_UNIT_IDENTITY_CONTRADICTION
harvard,mixed,harvard_mixed_ma,GSI-2198,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2198,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2198,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2199,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2199,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2199,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2629,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2629,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2629,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2630,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2630,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2630,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2631,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2631,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2631,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2634,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2634,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2634,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2635,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2635,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2635,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2636,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2636,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2636,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2638,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2638,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-2638,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3941,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3941,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3941,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3942,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3942,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3942,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3962,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3962,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3962,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3963,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3963,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-3963,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4372,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4372,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4372,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4377,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4377,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4377,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4393,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4393,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4393,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4394,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4394,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4394,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4395,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4395,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4395,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4398,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4398,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4398,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4399,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4399,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4399,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4400,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4400,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4400,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4402,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4402,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4402,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4831,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4831,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4831,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4832,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4832,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4832,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4833,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4833,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4833,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4837,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4837,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4837,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4838,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4838,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4838,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4842,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4842,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-4842,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5695,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5695,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5695,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5700,density,kg_m3,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5700,snow_depth,m,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5700,swe,mm,0,,,,NOT_EVALUATED
harvard,mixed,harvard_mixed_ma,GSI-5716,density,kg_m3,0,,,,NOT_EVALUATED
